vessel_id,vessel,jumper_id,jumper_name,length_m,water_depth_m,hs_m,tp_s,overall_status,governing_phase,max_utilisation,lift_off_phase,lift_off_mass_total_kg,lift_off_hook_load_te,lift_off_crane_swl_te,lift_off_daf,lift_off_utilisation,lift_off_status,in_air_bending_phase,in_air_bending_weight_per_m_n,in_air_bending_lift_daf,in_air_bending_lift_span_m,in_air_bending_w_eff_n_per_m,in_air_bending_bending_moment_knm,in_air_bending_bending_stress_mpa,in_air_bending_allowable_stress_mpa,in_air_bending_utilisation,in_air_bending_status,splash_zone_phase,splash_zone_slamming_force_kn,splash_zone_drag_force_kn,splash_zone_hook_load_splash_te,splash_zone_crane_swl_te,splash_zone_daf,splash_zone_v_wave_ms,splash_zone_v_rel_ms,splash_zone_utilisation,splash_zone_status,lowering_phase,lowering_static_tension_kn,lowering_dynamic_load_kn,lowering_max_tension_te,lowering_wire_mbl_te,lowering_allowable_te,lowering_utilisation,lowering_status,tie_in_phase,tie_in_tiein_span_m,tie_in_current_load_n_per_m,tie_in_self_weight_load_n_per_m,tie_in_resultant_load_n_per_m,tie_in_deflection_mm,tie_in_tolerance_mm,tie_in_utilisation,tie_in_status
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2000,1.5,4.9,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,7.54,0.34,17.16,5000,1.3,0.962,1.462,0.0034,PASS,lowering,140.51,15.28,15.89,6500,5525.0,0.0029,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2000,2.0,5.66,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,9.15,0.34,17.37,5000,1.3,1.111,1.611,0.0035,PASS,lowering,140.51,15.28,15.89,6500,5525.0,0.0029,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2000,2.5,6.32,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,10.7,0.34,17.58,5000,1.3,1.242,1.742,0.0035,PASS,lowering,140.51,15.28,15.89,6500,5525.0,0.0029,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2000,3.0,6.93,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,12.21,0.34,17.78,5000,1.3,1.36,1.86,0.0036,PASS,lowering,140.51,15.28,15.89,6500,5525.0,0.0029,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2500,1.0,4.0,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,5.83,0.34,16.93,5000,1.3,0.785,1.285,0.0034,PASS,lowering,165.51,15.28,18.44,6500,5525.0,0.0033,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2500,1.5,4.9,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,7.54,0.34,17.16,5000,1.3,0.962,1.462,0.0034,PASS,lowering,165.51,15.28,18.44,6500,5525.0,0.0033,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2500,2.0,5.66,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,9.15,0.34,17.37,5000,1.3,1.111,1.611,0.0035,PASS,lowering,165.51,15.28,18.44,6500,5525.0,0.0033,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2500,2.5,6.32,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,10.7,0.34,17.58,5000,1.3,1.242,1.742,0.0035,PASS,lowering,165.51,15.28,18.44,6500,5525.0,0.0033,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,2500,3.0,6.93,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,12.21,0.34,17.78,5000,1.3,1.36,1.86,0.0036,PASS,lowering,165.51,15.28,18.44,6500,5525.0,0.0033,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,3000,1.0,4.0,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,5.83,0.34,16.93,5000,1.3,0.785,1.285,0.0034,PASS,lowering,190.51,15.28,20.99,6500,5525.0,0.0038,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,3000,1.5,4.9,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,7.54,0.34,17.16,5000,1.3,0.962,1.462,0.0034,PASS,lowering,190.51,15.28,20.99,6500,5525.0,0.0038,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,3000,2.0,5.66,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,9.15,0.34,17.37,5000,1.3,1.111,1.611,0.0035,PASS,lowering,190.51,15.28,20.99,6500,5525.0,0.0038,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,3000,2.5,6.32,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,10.7,0.34,17.58,5000,1.3,1.242,1.742,0.0035,PASS,lowering,190.51,15.28,20.99,6500,5525.0,0.0038,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-80,Jumper-80m,80.0,3000,3.0,6.93,GO,in_air_bending,0.7806,lift_off,12394.4,13.63,5000,1.1,0.0027,PASS,in_air_bending,906.49,1.1,30.0,997.14,112.18,209.82,268.8,0.7806,PASS,splash_zone,12.21,0.34,17.78,5000,1.3,1.36,1.86,0.0036,PASS,lowering,190.51,15.28,20.99,6500,5525.0,0.0038,PASS,tie_in,16.8,33.6866,0.0,33.69,2.882,50.0,0.0576,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,500,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,75.64,17.87,9.54,6500,5525.0,0.0017,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,500,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,75.64,17.87,9.54,6500,5525.0,0.0017,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,500,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,75.64,17.87,9.54,6500,5525.0,0.0017,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,500,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,75.64,17.87,9.54,6500,5525.0,0.0017,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,500,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,75.64,17.87,9.54,6500,5525.0,0.0017,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1000,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,100.64,17.87,12.08,6500,5525.0,0.0022,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1000,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,100.64,17.87,12.08,6500,5525.0,0.0022,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1000,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,100.64,17.87,12.08,6500,5525.0,0.0022,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1000,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,100.64,17.87,12.08,6500,5525.0,0.0022,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1000,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,100.64,17.87,12.08,6500,5525.0,0.0022,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1500,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,125.64,17.87,14.63,6500,5525.0,0.0026,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1500,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,125.64,17.87,14.63,6500,5525.0,0.0026,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1500,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,125.64,17.87,14.63,6500,5525.0,0.0026,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1500,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,125.64,17.87,14.63,6500,5525.0,0.0026,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,1500,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,125.64,17.87,14.63,6500,5525.0,0.0026,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2000,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,150.64,17.87,17.18,6500,5525.0,0.0031,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2000,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,150.64,17.87,17.18,6500,5525.0,0.0031,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2000,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,150.64,17.87,17.18,6500,5525.0,0.0031,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2000,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,150.64,17.87,17.18,6500,5525.0,0.0031,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2000,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,150.64,17.87,17.18,6500,5525.0,0.0031,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2500,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,175.64,17.87,19.73,6500,5525.0,0.0036,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2500,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,175.64,17.87,19.73,6500,5525.0,0.0036,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2500,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,175.64,17.87,19.73,6500,5525.0,0.0036,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2500,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,175.64,17.87,19.73,6500,5525.0,0.0036,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,2500,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,175.64,17.87,19.73,6500,5525.0,0.0036,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,3000,1.0,4.0,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,5.83,0.34,19.33,5000,1.3,0.785,1.285,0.0039,PASS,lowering,200.64,17.87,22.28,6500,5525.0,0.004,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,3000,1.5,4.9,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,7.54,0.34,19.56,5000,1.3,0.962,1.462,0.0039,PASS,lowering,200.64,17.87,22.28,6500,5525.0,0.004,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,3000,2.0,5.66,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,9.15,0.34,19.77,5000,1.3,1.111,1.611,0.004,PASS,lowering,200.64,17.87,22.28,6500,5525.0,0.004,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,3000,2.5,6.32,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,10.7,0.34,19.98,5000,1.3,1.242,1.742,0.004,PASS,lowering,200.64,17.87,22.28,6500,5525.0,0.004,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-001,Large CSV,JMP-100,Jumper-100m,100.0,3000,3.0,6.93,NO_GO,in_air_bending,1.2197,lift_off,14243.0,15.67,5000,1.1,0.0031,PASS,in_air_bending,906.49,1.1,37.5,997.14,175.28,327.84,268.8,1.2197,FAIL,splash_zone,12.21,0.34,20.18,5000,1.3,1.36,1.86,0.004,PASS,lowering,200.64,17.87,22.28,6500,5525.0,0.004,PASS,tie_in,21.0,33.6866,0.0,33.69,7.036,50.0,0.1407,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,500,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,35.13,11.28,4.73,3500,2975.0,0.0016,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,500,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,35.13,11.28,4.73,3500,2975.0,0.0016,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,500,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,35.13,11.28,4.73,3500,2975.0,0.0016,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,500,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,35.13,11.28,4.73,3500,2975.0,0.0016,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,500,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,35.13,11.28,4.73,3500,2975.0,0.0016,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1000,1.0,4.0,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,5.83,0.34,9.72,2500,1.3,0.785,1.285,0.0039,PASS,lowering,60.13,11.28,7.28,3500,2975.0,0.0024,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1000,1.5,4.9,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,7.54,0.34,9.95,2500,1.3,0.962,1.462,0.004,PASS,lowering,60.13,11.28,7.28,3500,2975.0,0.0024,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1000,2.0,5.66,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,9.15,0.34,10.16,2500,1.3,1.111,1.611,0.0041,PASS,lowering,60.13,11.28,7.28,3500,2975.0,0.0024,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1000,2.5,6.32,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,10.7,0.34,10.37,2500,1.3,1.242,1.742,0.0041,PASS,lowering,60.13,11.28,7.28,3500,2975.0,0.0024,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
CSV-002,Medium CSV,JMP-20,Jumper-20m,20.0,1000,3.0,6.93,GO,in_air_bending,0.0488,lift_off,6848.6,7.53,2500,1.1,0.003,PASS,in_air_bending,906.49,1.1,7.5,997.14,7.01,13.11,268.8,0.0488,PASS,splash_zone,12.21,0.34,10.57,2500,1.3,1.36,1.86,0.0042,PASS,lowering,60.13,11.28,7.28,3500,2975.0,0.0024,PASS,tie_in,4.2,33.6866,0.0,33.69,0.0113,50.0,0.0002,PASS
