# provenance: previous project reference
# extraction_date: 2026-07-29
# schema: source_catalog,source_identifier,source_row,manufacturer_key,model_key,geometry_code,gearbox_rating_raw,beam_rating_raw,max_stroke_length_raw,dimensional_a_raw,dimensional_c_raw,dimensional_i_raw,dimensional_k_raw,dimensional_p_raw,stroke_length_pin_1_raw,stroke_length_pin_2_raw,stroke_length_pin_3_raw,stroke_length_pin_4_raw,stroke_length_pin_5_raw,stroke_length_pin_6_raw,stroke_length_pin_7_raw,stroke_length_pin_8_raw,radius_pin_1_raw,radius_pin_2_raw,radius_pin_3_raw,radius_pin_4_raw,radius_pin_5_raw,radius_pin_6_raw,radius_pin_7_raw,radius_pin_8_raw,structural_imbalance_raw,phase_angle_raw,counterbalance_effect_raw,air_balance_raw,air_balance_dimensional_d_raw,air_balance_dimensional_f_raw,air_balance_dimensional_h_raw
# units: explicit in unit-suffixed fields; surface values unverified_source_unit
source_catalog,source_identifier,source_row,manufacturer_key,model_key,geometry_code,gearbox_rating_raw,beam_rating_raw,max_stroke_length_raw,dimensional_a_raw,dimensional_c_raw,dimensional_i_raw,dimensional_k_raw,dimensional_p_raw,stroke_length_pin_1_raw,stroke_length_pin_2_raw,stroke_length_pin_3_raw,stroke_length_pin_4_raw,stroke_length_pin_5_raw,stroke_length_pin_6_raw,stroke_length_pin_7_raw,stroke_length_pin_8_raw,radius_pin_1_raw,radius_pin_2_raw,radius_pin_3_raw,radius_pin_4_raw,radius_pin_5_raw,radius_pin_6_raw,radius_pin_7_raw,radius_pin_8_raw,structural_imbalance_raw,phase_angle_raw,counterbalance_effect_raw,air_balance_raw,air_balance_dimensional_d_raw,air_balance_dimensional_f_raw,air_balance_dimensional_h_raw
surface_unit_catalog,,1927,L,LUF C456-365-120 94110B&94110C,C,456,365,120,152,120.03,120,192.88,148.5,122.92,,,,,,,,47,41,35,29,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,1928,L,LUFKIN C579-300-144 (TC-OL-61A),C,579,300,144,187.75,112.25,112.25,182.58,144,144,,,,,,,,42,36,30,24,18,0,0,0,-1140,0,0,0,0,0,0
surface_unit_catalog,,1929,L,C640D-108-30 (8478R) (TF=69.19),C,640,213,144,187.75,112.25,112.25,182.58,144,144,,,,,,,,42,26,30,24,18,0,0,0,-1010,0,0,0,0,0,0
surface_unit_catalog,,1930,L,LUF C640-253-144 (T.F.=68.45/144),C,640,253,144,180,120.07,120,191.31,144.5,145.87,,,,,,,,47,41,35,29,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,1931,L,LUFKIN C640-256-120,C,640,256,120,155,111.09,111,177.1,133.5,121.05,,,,,,,,42,36,30,24,0,0,0,0,55,0,0,0,0,0,0
surface_unit_catalog,,1932,L,LUFKIN C640-256-144 (94110C),C,640,256,144,180,120.07,120,191.31,144.5,145.87,,,,,,,,47,41,35,29,0,0,0,0,-400,0,0,0,0,0,0
surface_unit_catalog,,1933,L,LUFKIN C640-285-120 (8478R),C,640,285,120,171.5,120,120,171,125,121.5,,,,,,,,42,35,30,24,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,1934,L,TC-OLBR-61B (8292R),C,640,300,120,192,131.25,131.25,194.84,144,120,,,,,,,,41,35,29,23,17,0,0,0,-935,0,0,0,0,0,0
surface_unit_catalog,,1935,L,LUF C640-300-144(TC-OL-CBR-640DB),C,640,300,144,192,131.25,131.25,194.84,144,144,,,,,,,,47,41,35,29,23,0,0,0,-1040,0,0,0,0,0,0
surface_unit_catalog,,1936,L,LUF C640-304-120 (T.F.=57.02/120),C,640,304,120,155,111.09,111,177.1,133.5,121.05,,,,,,,,42,36,30,24,0,0,0,0,-120,0,0,0,0,0,0
surface_unit_catalog,,1937,L,LUF C640-304-144 (T.F.=68.45/144),C,640,304,144,180,120.08,120,191.31,144.5,145.87,,,,,,,,47,41,35,29,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,1938,L,LUFKIN C640-305-120 (8495C),C,640,305,120,155,111.09,111,177.1,133.5,121.05,,,,,,,,42,36,30,24,0,0,0,0,-120,0,0,0,0,0,0
surface_unit_catalog,,1939,L,LUFKIN C640-305-144 94110B&94110C,C,640,305,144,180,120.08,120,191.31,144.5,145.87,,,,,,,,47,41,35,29,0,0,0,0,-520,0,0,0,0,0,0
surface_unit_catalog,,1940,L,LUFKIN C640-305-168 (94110C),C,640,305,168,210,120.03,120,192.88,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1941,L,LUF C640-356-144 (T.F.=58.12/144),C,640,356,144,180,120.03,120,192.88,148.5,144.96,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1942,L,LUF C640-356-168 (T.F.=80.32/168),C,640,356,168,210,120.02,120,192.87,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1943,L,LUFKIN C640-365-120 (94110C),C,640,365,120,152,120.02,120,192.87,148.5,122.92,,,,,,,,47,41,35,29,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,1944,L,LUFKIN C640-365-144 (94110C),C,640,365,144,180,120.03,120,192.88,148.5,144,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1945,L,LUFKIN C640-365-168 94110B&93110C,C,640,365,168,210,120.02,120,192.87,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1946,L,LUF C640-427-120 (T.F.=58.12/120),C,640,427,120,152,120.02,120,192.87,148.5,122.92,,,,,,,,47,41,35,29,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,1947,L,LUF C640-427-144 (T.F.=68.82/144),C,640,427,144,180,120.02,120,192.88,148.5,144,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1948,L,L-C750-339-120 (TC-OOL-71) (9482),C,750,339,120,180,141,141,210.28,156,120,,,,,,,,53,47,41,35,29,23,0,0,1194,0,0,0,0,0,0
surface_unit_catalog,,1949,L,LUFKIN C912-305-168 (94110C),C,912,305,168,210,120.02,120,192.87,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1950,L,LUFKIN C912-305-192 (10611OC),C,912,305,192,210,120.03,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1951,L,LUFKIN C912-305-240,C,912,305,240,228,120.03,120,258.54,226.75,240.1,,,,,,,,53,46,39,0,0,0,0,0,-2740,0,0,0,0,0,0
surface_unit_catalog,,1952,L,LUFKIN C912-356-144 (94110C),C,912,356,144,180,120.06,120,192.88,148.5,144.96,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1953,L,LUF C912-356-168 (T.F.=80.32/168),C,912,356,168,210,120.03,120,192.88,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1954,L,LUF C912-365-144 (T.F.=68.82/144),C,912,365,144,180,120.06,120,192.88,148.5,144.96,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1955,L,LUFKIN C912-365-168 (94110C),C,912,365,168,210,120.03,120,192.88,148.5,169.82,,,,,,,,47,41,35,29,0,0,0,0,-1500,0,0,0,0,0,0
surface_unit_catalog,,1956,L,LUFKIN C912-365-192 (10611OC),C,912,365,192,210,120.03,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1957,L,LUF C912-427-120 (T.F.=58.12/120),C,912,427,120,152,120.02,120,192.87,148.5,122.92,,,,,,,,47,41,35,29,0,0,0,0,570,0,0,0,0,0,0
surface_unit_catalog,,1958,L,LUFKIN C912-427-144 (94110C),C,912,427,144,180,120.06,120,192.88,148.5,144.96,,,,,,,,47,41,35,29,0,0,0,0,-650,0,0,0,0,0,0
surface_unit_catalog,,1959,L,LUFKIN C1280-305-240 (120110CA),C,1280,305,240,228,120.03,120,0,226.75,240,,,,,,,,60,53,46,39,0,0,0,0,-2740,0,0,0,0,0,0
surface_unit_catalog,,1960,L,LUFKIN C1280-305-260,C,1280,305,260,247,144.02,144,270.51,226.75,260.6,,,,,,,,72,65,58,0,0,0,0,0,-3175,0,0,0,0,0,0
surface_unit_catalog,,1961,L,LUFKIN C1280-365-192 (106110C),C,1280,365,192,210,120.02,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1962,L,LUFKIN C1280-427-192 (106110C),C,1280,427,192,210,120.03,120,212.6,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-995,0,0,0,0,0,0
surface_unit_catalog,,1963,L,LUFKIN C1824-305-240 (120110CA),C,1824,305,240,228,120.03,120,258.54,226.75,0,,,,,,,,60,53,46,39,0,0,0,0,-2855,0,0,0,0,0,0
surface_unit_catalog,,1964,L,LUFKIN C1824-365-192 (106110C),C,1824,365,192,210,120.02,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1985,0,0,0,0,0,0
surface_unit_catalog,,1965,L,LUFKIN C1824-365-216 (106110C),C,1824,365,216,235,120.03,120,212.19,172.5,216,,,,,,,,53,46,39,32,0,0,0,0,-2030,0,0,0,0,0,0
surface_unit_catalog,,1966,L,LUFKIN C1824-427-192,C,1824,427,192,210,120.04,120,212.63,172.5,192,,,,,,,,110,46,39,32,0,0,0,0,-1100,0,0,0,0,0,0
surface_unit_catalog,,1967,L,LUFKIN C57-109-48 (Brazil),C-1,57,109,48,63.78,55.91,55.91,93.7,65.35,48,,,,,,,,21.26,16.14,11.02,0,0,0,0,0,320,0,0,0,0,0,0
surface_unit_catalog,,1968,L,LUF C72-120-42) (TC-4-11) (3636),C-1,72,120,42,72,63.3,63.3,95.46,78.5,42,,,,,,,,18,13,8,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,1969,L,LUFKIN C80-133-54 (Brazil),C-1,80,133,54,70.87,64.17,63.78,100.39,74.41,54,,,,,,,,23.82,19.88,15.95,0,0,0,0,0,330,0,0,0,0,0,0
surface_unit_catalog,,1970,L,LUFKIN C98-100-42,C-1,98,100,42,60,60,60,98.41,78,42,,,,,,,,21,16,11,0,0,0,0,0,410,0,0,0,0,0,0
surface_unit_catalog,,1971,L,LUF C110-170-54) (TC-3-22) (4146),C-1,110,170,54,84,63.3,63.3,115.8,97,54,,,,,,,,20.5,15.5,10.5,0,0,0,0,0,586,0,0,0,0,0,0
surface_unit_catalog,,1972,L,(TC-44TR-15B-6412CH) (4846),C-1,114,140,48,72,72,72,111.4,85,48,,,,,,,,24,20,16,12,0,0,0,0,565,0,0,0,0,0,0
surface_unit_catalog,,1973,L,LUF C114-140-54 (TC-44CR-15B),C-1,114,140,54,72,72,72,106.88,78.75,54,,,,,,,,27,22,17,12,0,0,0,0,520,0,0,0,0,0,0
surface_unit_catalog,,1974,L,LUFKIN C114-150-54 (TC-44CR-15B),C-1,114,150,54,72,72,72,106.7,78.75,54,,,,,,,,27,22,17,12,0,0,0,0,520,0,0,0,0,0,0
surface_unit_catalog,,1975,L,LUFKIN C114-170-54 (TC-44C-15A),C-1,114,170,54,72,72,72,105.05,78.75,54,,,,,,,,27,22,17,12,0,0,0,0,1069,0,0,0,0,0,0
surface_unit_catalog,,1976,L,LUFKIN C114-173-64 (Brazil),C-1,114,174,64,83.86,84.25,87.8,129.92,92.91,64,,,,,,,,32.28,27.17,22.05,0,0,0,0,0,550,0,0,0,0,0,0
surface_unit_catalog,,1977,L,LUFKIN C124-135-48 (TC-44-15A),C-1,124,135,48,72,72,72,106.51,78.5,48,,,,,,,,24,20,16,12,0,0,0,0,565,0,0,0,0,0,0
surface_unit_catalog,,1978,L,LUFKIN C124-136-54 (TC-44S-15A),C-1,124,136,54,76.37,67.62,72,103.61,78.75,54,,,,,,,,24,20,16,12,0,0,0,0,422,0,0,0,0,0,0
surface_unit_catalog,,1979,L,(TC-44-A-15-A-(8216-CH) (5452),C-1,124,150,54,96,96,96,124.32,78.75,54,,,,,,,,27,22,17,12,0,0,0,0,383,0,0,0,0,0,0
surface_unit_catalog,,1980,L,TC-33A-22G-8216CH (5452),C-1,160,158,54,96,96,96,152.12,116,54,,,,,,,,27,22,17,12,0,0,0,0,1040,0,0,0,0,0,0
surface_unit_catalog,,1981,L,LUFKIN C-160D-64RO-15.8-GBB,C-1,160,158,64,84,84,84,129.07,92,66,,,,,,,,32,27,22,17,12,0,0,0,325,0,0,0,0,0,0
surface_unit_catalog,,1982,L,LUF C160-170-54 (C160D-54-17)4152R,C-1,160,170,54,84,63.25,63.25,120.01,102,54.4,,,,,,,,20.5,15.5,10.5,0,0,0,0,0,586,0,0,0,0,0,0
surface_unit_catalog,,1983,L,(TC-160D-54RO-18GBB) (5452RO),C-1,160,180,54,96,96,96,152.12,102,54,,,,,,,,27,22,17,12,0,0,0,0,1110,0,0,0,0,0,0
surface_unit_catalog,,1984,L,LUFKIN C160D-64RO-23-GGB (6460RO),C-1,160,200,64,96,96,96,137.87,94,64,,,,,,,,32,27,22,17,12,0,0,0,-280,0,0,0,0,0,0
surface_unit_catalog,,1985,L,(TC-33A-18B-8216CH) (5452),C-1,163,158,54,96,96,96,152.12,116,54,,,,,,,,27,22,17,12,0,0,0,0,1040,0,0,0,0,0,0
surface_unit_catalog,,1986,L,(TC-2AL-35A-10220CH) (7466),C-1,228,158,74,120,120,120,171.12,122,74,,,,,,,,37,32,27,22,17,0,0,0,640,0,0,0,0,0,0
surface_unit_catalog,,1987,L,(TC-2A-36A-10220CH) (6460),C-1,228,190,64,120,120,120,168.3,130,64,,,,,,,,32,27,22,17,12,0,0,0,760,0,0,0,0,0,0
surface_unit_catalog,,1988,L,LUFKIN C228-200-64 (TC-2ATR-36B),C-1,228,200,64,120,120,120,174.72,127,64,,,,,,,,32,27,22,17,12,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,1989,L,LUF C228D-200-74 (TC-2ALTR),C-1,228,200,74,96,96.04,96,151.34,114,74,,,,,,,,37,32,27,22,17,0,0,0,800,0,0,0,0,0,0
surface_unit_catalog,,1990,L,LUFKIN C228-230-74 (TC-2BTR-35B),C-1,228,230,74,96,96,96,154.84,122,74,,,,,,,,32,27,22,17,0,0,0,0,700,0,0,0,0,0,0
surface_unit_catalog,,1991,L,LUFKIN TC-1-35A/TC-1R-35B (7472),C-1,228,250,74,120,120,120,166.21,115,74,,,,,,,,37,32,27,22,17,0,0,0,611,0,0,0,0,0,0
surface_unit_catalog,,1992,L,LUFKIN C228D-74-27 (7475R),C-1,228,270,74,120,120,120,166.21,115,74,,,,,,,,37,32,27,22,0,0,0,0,1122,0,0,0,0,0,0
surface_unit_catalog,,1993,L,LUFKIN C320-250-74 (TC-1-41C) 7472,C-1,320,250,74,120,120,120,169.71,129,74,,,,,,,,37,32,27,22,17,0,0,0,1266,0,0,0,0,0,0
surface_unit_catalog,,1994,L,LUFKIN C320-250-120,C-1,320,250,120,171.5,120,120,171.13,122,120,,,,,,,,42,36,30,24,18,0,0,0,-100,0,0,0,0,0,0
surface_unit_catalog,,1995,L,L-C750-339-120 (TC-OOL-71) (9482),C-1,750,339,120,180,141,141,210.26,136,120,,,,,,,,47,41,35,29,23,0,0,0,1194,0,0,0,0,0,0
surface_unit_catalog,,1996,L,LUF C912-305-192 (After May 1990),C-1,912,305,192,210,120.03,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1997,L,LUF C912-365-192 (After May 1990),C-1,912,365,192,210,120.03,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1998,L,LUF C1280-365-192 (After May 1990),C-1,1280,365,192,210,120.03,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,1999,L,LUF C1280-427-192 (After May 1990),C-1,1280,427,192,210,120.03,120,212.6,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-995,0,0,0,0,0,0
surface_unit_catalog,,2000,L,LUF C1824-365-192 (After May 1990),C-1,1824,365,192,210,120.02,120,212.19,172.5,192,,,,,,,,53,46,39,32,0,0,0,0,-1800,0,0,0,0,0,0
surface_unit_catalog,,2001,L,LUF C1824-365-216 (After May 1990),C-1,1824,365,216,235,120.03,120,212.19,172.5,216,,,,,,,,53,46,39,32,0,0,0,0,-2030,0,0,0,0,0,0
surface_unit_catalog,,2002,L,LUF C72-120-42) (TC-4-11B) (3636),C-2,72,120,42,72,63.3,63.3,94.34,78.5,42,,,,,,,,18,13,8,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2003,L,(TC-44R-80DB-6812CH) (4846),C-2,80,140,48,72,72,72,111.4,85,48,,,,,,,,24,20,16,12,0,0,0,0,565,0,0,0,0,0,0
surface_unit_catalog,,2004,L,LUFKIN C114-140-54 (TC-44C-15A),C-2,114,140,54,72,72,72,106.88,76.5,54,,,,,,,,27,22,17,12,0,0,0,0,520,0,0,0,0,0,0
surface_unit_catalog,,2005,L,LUF TC-114A-15A (5452),C-2,114,150,54,96,96,96,138.63,100,54,,,,,,,,27,22,17,12,0,0,0,0,383,0,0,0,0,0,0
surface_unit_catalog,,2006,L,LUF TC-2T-22G (6460R),C-2,160,100,64,96,96,96,135.36,94,64,,,,,,,,32,27,22,17,0,0,0,0,671,0,0,0,0,0,0
surface_unit_catalog,,2007,L,LUFKIN C160DO-200-64 (6468B),C-2,160,200,64,84,84.05,84,129.83,96,64,,,,,,,,32,37,22,17,0,0,0,0,800,0,0,0,0,0,0
surface_unit_catalog,,2008,L,(TC-2ATR-35B) (6460),C-2,228,190,64,120,120,120,154.3,127,64,,,,,,,,32,27,22,17,12,0,0,0,760,0,0,0,0,0,0
surface_unit_catalog,,2009,L,LUF C228-200-64 (TC-2TR-35A) 6460R,C-2,228,200,64,96,96,96,159.2,127,64,,,,,,,,32,27,22,17,12,0,0,0,785,0,0,0,0,0,0
surface_unit_catalog,,2010,L,LUFKIN C228-200-74 (TC-2BTR-35B),C-2,228,200,74,111,96,96,159.2,127,74,,,,,,,,32,27,22,17,12,0,0,0,400,0,0,0,0,0,0
surface_unit_catalog,,2011,L,LUFKIN C228-230-74,C-2,228,230,74,96,96,96,154.5,122,76,,,,,,,,37,32,27,22,17,0,0,0,700,0,0,0,0,0,0
surface_unit_catalog,,2012,L,LUF C114-140-54 (TC-44C(44CR)-15B),C-3,114,140,54,72,72,72,106.88,76.5,54,,,,,,,,27,22,17,12,0,0,0,0,520,0,0,0,0,0,0
surface_unit_catalog,,2013,L,C-228S-200-64 (TC-2ATR-35B) 6640R,C-3,228,200,64,120,120,120,174.73,127,64,,,,,,,,32,27,22,17,0,0,0,0,759,0,0,0,0,0,0
surface_unit_catalog,,2014,L,LUFKIN C228-200-74 (TC-2AL-35A),C-3,228,200,74,120,120,120,171.13,120,74,,,,,,,,37,32,27,22,17,0,0,0,759,0,0,0,0,0,0
surface_unit_catalog,,2015,L,LUF C228-200-64 (TC-2-35A) (6460),C-4,228,200,64,96,96,96,154.12,118,64,,,,,,,,32,27,22,17,12,0,0,0,740,0,0,0,0,0,0
surface_unit_catalog,,2016,L,LUFKIN C228-200-74 (TC-2B-35A),C-4,228,200,74,111,96,96,161.6,130,74,,,,,,,,32,27,22,17,0,0,0,0,400,0,0,0,0,0,0
surface_unit_catalog,,2017,L,LUF C-P40D-76-42 (3646B) PIN MOUNT,C-P,40,76,42,53,47,47,73.11,56,42,,,,,,,,18,14,10,0,0,0,0,0,280,0,0,0,0,0,0
surface_unit_catalog,,2018,L,LUF C-P40D-76-48 (3646B) PIN MOUNT,C-P,40,76,48,61,47,47,73.11,56,48,,,,,,,,18,14,10,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2019,L,LUF C-P40D-89-36 (3646B) PIN MOUNT,C-P,40,89,36,47,47,47,73.11,57.5,36,,,,,,,,18,14,10,0,0,0,0,0,375,0,0,0,0,0,0
surface_unit_catalog,,2020,L,LUF C-P40D-89-42 (3646B) PIN MOUNT,C-P,40,89,42,53,47,47,80.02,56,42,,,,,,,,18,14,10,0,0,0,0,0,280,0,0,0,0,0,0
surface_unit_catalog,,2021,L,LUF C-P57D-76-42 (4246B) PIN MOUNT,C-P,57,76,42,51,51,51,83.4,64,42,,,,,,,,21,16,11,0,0,0,0,0,280,0,0,0,0,0,0
surface_unit_catalog,,2022,L,LUF C-P57D-76-54 (4246B) PIN MOUNT,C-P,57,76,54,64,51,51,81.92,64,54,,,,,,,,21,16,11,0,0,0,0,0,105,0,0,0,0,0,0
surface_unit_catalog,,2023,L,LUF C-P57D-89-42 (4246B) PIN MOUNT,C-P,57,89,42,51,51,51,83.4,64,42,,,,,,,,21,16,11,0,0,0,0,0,280,0,0,0,0,0,0
surface_unit_catalog,,2024,L,LUF C-P57D-89-54 (4246B) PIN MOUNT,C-P,57,89,54,64,51,51,81.92,64,54,,,,,,,,21,16,11,0,0,0,0,0,105,0,0,0,0,0,0
surface_unit_catalog,,2025,L,LUF C-P40D-95-48 (4246B) PIN MOUNT,C-P,57,95,48,57,51,51,81.92,64,48,,,,,,,,21,16,11,0,0,0,0,0,180,0,0,0,0,0,0
surface_unit_catalog,,2026,L,L-C-P40D-109-48 (4246B) PIN MOUNT,C-P,57,109,48,57,51,51,81.92,64,48,,,,,,,,21,16,11,0,0,0,0,0,180,0,0,0,0,0,0
surface_unit_catalog,,2027,L,Type B - CBT Chart Required,CBB,6,3,16,24,24,28,48.42,36,16,,,,,,,,8,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2028,L,Type B - CBT Chart Required,CBB,6,22,24,33,22,28,48.42,36,24,,,,,,,,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2029,L,Type B - CBT Chart Required,CBB,10,3,30,30,30,35.75,57.97,42.13,30,,,,,,,,15,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2030,L,Type B - CBT Chart Required,CBB,10,4,20,45,30,35.75,57.97,42.13,20,,,,,,,,10,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2031,L,Type B - CBT Chart Required,CBB,16,5,24,36,36,42.25,81.98,66.75,24,,,,,,,,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2032,L,Type B - CBT Chart Required,CBB,16,5,30,41.25,33,38.88,71.5,56.5,30,,,,,,,,15,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2033,L,CBT Charts Required,CBB,16,53,24,33,33,33,68.5,59,24,,,,,,,,12.3,10,0,0,0,0,0,0,265,0,0,0,0,0,0
surface_unit_catalog,,2034,L,CBT Chart Required,CBB,16,53,30,41.3,33,33,68.5,59.4,30,,,,,,,,12.3,0,0,0,0,0,0,0,170,0,0,0,0,0,0
surface_unit_catalog,,2035,L,CBT Chart Required,CBB,25,53,30,47.5,33,39,82.3,69,30,,,,,,,,10.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2036,L,CBT Chart Required,CBB,25,67,36,48,32,48,87.5,69,36,,,,,,,,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2037,L,Type B - CBT Chart Required,CBB,25,73,25,36,36,42.25,81.98,66.75,24,,,,,,,,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2038,L,Type B - CBT Chart Required,CBB,25,75,28,42,36,42.25,81.98,66.75,28,,,,,,,,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2039,L,Type B - CBT Chart Required,CBB,25,76,36,50.75,48,63,102.72,77.63,36,,,,,,,,17,13.75,9,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2040,L,CBT Chart Required,CBB,40,76,42,56,46,61,106.8,84.2,42,,,,,,,,17.3,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2041,L,Type B - CBT Chart Required,CBB,40,87,34,48,48,63,102.72,77.63,34,,,,,,,,17,13,9,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2042,L,CBT Chart Required,CBB,40,89,36,48,46,61,106.8,84.2,36,,,,,,,,17.3,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2043,L,CBT Chart Required,CBB,57,109,42,56,46,69,110.7,83,42,,,,,,,,17.3,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2044,L,CBT Chart Required,CBB,57,109,48,64,46,69,110.7,83,48,,,,,,,,24,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2045,L,Type B - CBT Chart Required,CBB,57,116,42,60,60,83.25,130.72,96.63,42,,,,,,,,21,17,13,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2046,L,Portable Base - CBT Chart Required,CBBP,40,89,42,55,46,50.9,93.1,74.5,42,,,,,,,,17.6,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2047,L,Portable Base - CBT Chart Required,CBBP,40,89,48,55,46,50.9,93.1,74.5,48,,,,,,,,20.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2048,L,Portable Base - CBT Chart Required,CBBP,57,76,54,71,46,52.9,95.5,76,54,,,,,,,,17.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2049,L,Portable Base - CBT Chart Required,CBBP,57,89,42,60,49.5,52.9,95.5,76,42,,,,,,,,17.3,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2050,L,Portable Base - CBT Chart Required,CBBP,57,89,48,60,44,52.9,95.5,76,48,,,,,,,,17.6,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2051,L,Portable Base - CBT Chart Required,CBBP,57,109,48,60,44,52.9,95.5,76,48,,,,,,,,17.6,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2052,L,"(LP5450) P.A.: 54""=68, 42=79, 36=6",CLP,114,133,54,34.38,27.25,84,85.33,84,54,,,,,,,,19.25,15.56,13.56,0,0,0,0,0,305,0,0,0,0,0,0
surface_unit_catalog,,2053,L,"(LP6456) P.A.: 64""=64, 54=75, 44=6",CLP,160,173,64,45,36.25,94,95.19,102,64,,,,,,,,22,19.13,16,0,0,0,0,0,100,0,0,0,0,0,0
surface_unit_catalog,,2054,L,"(LP6456) P.A.: 64""=64, 54=75, 44=6",CLP,228,173,64,45,36.25,94,95.19,102,64,,,,,,,,22,19.13,16,0,0,0,0,0,100,0,0,0,0,0,0
surface_unit_catalog,,2055,L,"(LP8664) P.A.: 86""=80. 74=90, 64=7",CLP,320,246,86,52,39.78,109.1,110,107.88,86,,,,,,,,29.25,26,23.13,0,0,0,0,0,0,0,0,0,0,0,0
surface_unit_catalog,,2056,L,L-RM-114D-119-74 (5268RM/-14 P.A.),CRM,114,119,74,96,73,104,147.08,110,74,,,,,,,,25.75,20.75,15.75,0,0,0,0,0,140,-14,0,0,0,0,0
surface_unit_catalog,,2057,L,L-RM-228D-173-74 (7078RM/-14 P.A.),CRM,228,173,74,89,92,127,179.6,134,74,,,,,,,,35,30,25,0,0,0,0,0,680,-14,0,0,0,0,0
