vessel_id,vessel_name,structure_id,structure_name,mass_te,water_depth_m,hs_m,overall_status,max_utilisation,governing_phase,lift-off_phase,lift-off_hook_load_kn,lift-off_crane_swl_kn,lift-off_operating_radius_m,lift-off_daf,lift-off_utilisation,lift-off_status,in-air_phase,in-air_tilt_deg,in-air_tilt_limit_deg,in-air_cog_offset_m,in-air_hook_height_m,in-air_utilisation,in-air_status,splash_zone_phase,splash_zone_hs_m,splash_zone_tp_s,splash_zone_v_lowering_m_s,splash_zone_v_wave_m_s,splash_zone_v_rel_m_s,splash_zone_f_slam_kn,splash_zone_f_var_buoyancy_kn,splash_zone_f_drag_kn,splash_zone_w_air_kn,splash_zone_max_hook_splash_kn,splash_zone_daf_splash,splash_zone_design_hook_kn,splash_zone_crane_swl_kn,splash_zone_utilisation,splash_zone_status,lowering_phase,lowering_depth_m,lowering_w_sub_kn,lowering_w_cable_kn,lowering_snap_load_kn,lowering_max_tension_kn,lowering_wire_mbl_kn,lowering_allowable_tension_kn,lowering_heave_amp_m,lowering_omega_rad_s,lowering_utilisation,lowering_status,landing_phase,landing_w_sub_kn,landing_a_base_m2,landing_bearing_kpa,landing_bearing_limit_kpa,landing_utilisation,landing_status
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,500,2.5,GO,0.3934,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,387.7,1005.2,0.4,980.7,2373.9,1.3,3086.0,7845.3,0.3934,PASS,Lowering,500,860.0,242.2,166.3,1268.5,34323.3,29174.8,1.5,0.9935,0.0435,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,500,3.0,GO,0.4382,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,457.4,1206.2,0.4,980.7,2644.6,1.3,3438.0,7845.3,0.4382,PASS,Lowering,500,860.0,242.2,166.3,1268.5,34323.3,29174.8,1.8,0.9069,0.0435,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,500,1.0,GO,0.5252,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,363.4,844.4,0.6,1961.3,3169.7,1.3,4120.6,7845.3,0.5252,PASS,Lowering,500,1659.8,242.2,341.6,2243.6,34323.3,29174.8,0.6,1.5708,0.0769,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,500,1.5,GO,0.6205,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,516.4,1266.5,0.6,1961.3,3744.9,1.3,4868.4,7845.3,0.6205,PASS,Lowering,500,1659.8,242.2,341.6,2243.6,34323.3,29174.8,0.9,1.2825,0.0769,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,500,2.0,GO,0.7153,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,666.3,1688.7,0.6,1961.3,4316.9,1.3,5612.0,7845.3,0.7153,PASS,Lowering,500,1659.8,242.2,341.6,2243.6,34323.3,29174.8,1.2,1.1107,0.0769,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,500,2.5,GO,0.8098,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,814.1,2110.9,0.6,1961.3,4886.9,1.3,6353.0,7845.3,0.8098,PASS,Lowering,500,1659.8,242.2,341.6,2243.6,34323.3,29174.8,1.5,0.9935,0.0769,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,500,3.0,MARGINAL,0.904,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,960.5,2533.1,0.6,1961.3,5455.5,1.3,7092.2,7845.3,0.904,PASS,Lowering,500,1659.8,242.2,341.6,2243.6,34323.3,29174.8,1.8,0.9069,0.0769,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1000,1.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,77.9,180.9,0.2,490.3,749.3,1.3,974.1,7845.3,0.1242,PASS,Lowering,1000,445.1,484.5,80.9,1010.4,34323.3,29174.8,0.6,1.5708,0.0346,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1000,1.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,110.7,271.4,0.2,490.3,872.6,1.3,1134.3,7845.3,0.1446,PASS,Lowering,1000,445.1,484.5,80.9,1010.4,34323.3,29174.8,0.9,1.2825,0.0346,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1000,2.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,142.8,361.9,0.2,490.3,995.1,1.3,1293.7,7845.3,0.1649,PASS,Lowering,1000,445.1,484.5,80.9,1010.4,34323.3,29174.8,1.2,1.1107,0.0346,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1000,2.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,174.4,452.3,0.2,490.3,1117.3,1.3,1452.5,7845.3,0.1851,PASS,Lowering,1000,445.1,484.5,80.9,1010.4,34323.3,29174.8,1.5,0.9935,0.0346,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1000,3.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,205.8,542.8,0.2,490.3,1239.1,1.3,1610.8,7845.3,0.2053,PASS,Lowering,1000,445.1,484.5,80.9,1010.4,34323.3,29174.8,1.8,0.9069,0.0346,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1000,1.0,GO,0.2579,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,173.0,402.1,0.4,980.7,1556.1,1.3,2023.0,7845.3,0.2579,PASS,Lowering,1000,860.0,484.5,166.3,1510.8,34323.3,29174.8,0.6,1.5708,0.0518,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1000,1.5,GO,0.3032,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,245.9,603.1,0.4,980.7,1830.0,1.3,2379.1,7845.3,0.3032,PASS,Lowering,1000,860.0,484.5,166.3,1510.8,34323.3,29174.8,0.9,1.2825,0.0518,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1000,2.0,GO,0.3484,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,317.3,804.1,0.4,980.7,2102.4,1.3,2733.2,7845.3,0.3484,PASS,Lowering,1000,860.0,484.5,166.3,1510.8,34323.3,29174.8,1.2,1.1107,0.0518,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1000,2.5,GO,0.3934,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,387.7,1005.2,0.4,980.7,2373.9,1.3,3086.0,7845.3,0.3934,PASS,Lowering,1000,860.0,484.5,166.3,1510.8,34323.3,29174.8,1.5,0.9935,0.0518,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1000,3.0,GO,0.4382,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,457.4,1206.2,0.4,980.7,2644.6,1.3,3438.0,7845.3,0.4382,PASS,Lowering,1000,860.0,484.5,166.3,1510.8,34323.3,29174.8,1.8,0.9069,0.0518,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1000,1.0,GO,0.5252,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,363.4,844.4,0.6,1961.3,3169.7,1.3,4120.6,7845.3,0.5252,PASS,Lowering,1000,1659.8,484.5,341.6,2485.8,34323.3,29174.8,0.6,1.5708,0.0852,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1000,1.5,GO,0.6205,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,516.4,1266.5,0.6,1961.3,3744.9,1.3,4868.4,7845.3,0.6205,PASS,Lowering,1000,1659.8,484.5,341.6,2485.8,34323.3,29174.8,0.9,1.2825,0.0852,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1000,2.0,GO,0.7153,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,666.3,1688.7,0.6,1961.3,4316.9,1.3,5612.0,7845.3,0.7153,PASS,Lowering,1000,1659.8,484.5,341.6,2485.8,34323.3,29174.8,1.2,1.1107,0.0852,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1000,2.5,GO,0.8098,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,814.1,2110.9,0.6,1961.3,4886.9,1.3,6353.0,7845.3,0.8098,PASS,Lowering,1000,1659.8,484.5,341.6,2485.8,34323.3,29174.8,1.5,0.9935,0.0852,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1000,3.0,MARGINAL,0.904,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,960.5,2533.1,0.6,1961.3,5455.5,1.3,7092.2,7845.3,0.904,PASS,Lowering,1000,1659.8,484.5,341.6,2485.8,34323.3,29174.8,1.8,0.9069,0.0852,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1500,1.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,77.9,180.9,0.2,490.3,749.3,1.3,974.1,7845.3,0.1242,PASS,Lowering,1500,445.1,726.7,80.9,1252.6,34323.3,29174.8,0.6,1.5708,0.0429,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1500,1.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,110.7,271.4,0.2,490.3,872.6,1.3,1134.3,7845.3,0.1446,PASS,Lowering,1500,445.1,726.7,80.9,1252.6,34323.3,29174.8,0.9,1.2825,0.0429,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1500,2.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,142.8,361.9,0.2,490.3,995.1,1.3,1293.7,7845.3,0.1649,PASS,Lowering,1500,445.1,726.7,80.9,1252.6,34323.3,29174.8,1.2,1.1107,0.0429,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1500,2.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,174.4,452.3,0.2,490.3,1117.3,1.3,1452.5,7845.3,0.1851,PASS,Lowering,1500,445.1,726.7,80.9,1252.6,34323.3,29174.8,1.5,0.9935,0.0429,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,1500,3.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,205.8,542.8,0.2,490.3,1239.1,1.3,1610.8,7845.3,0.2053,PASS,Lowering,1500,445.1,726.7,80.9,1252.6,34323.3,29174.8,1.8,0.9069,0.0429,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1500,1.0,GO,0.2579,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,173.0,402.1,0.4,980.7,1556.1,1.3,2023.0,7845.3,0.2579,PASS,Lowering,1500,860.0,726.7,166.3,1753.0,34323.3,29174.8,0.6,1.5708,0.0601,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1500,1.5,GO,0.3032,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,245.9,603.1,0.4,980.7,1830.0,1.3,2379.1,7845.3,0.3032,PASS,Lowering,1500,860.0,726.7,166.3,1753.0,34323.3,29174.8,0.9,1.2825,0.0601,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1500,2.0,GO,0.3484,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,317.3,804.1,0.4,980.7,2102.4,1.3,2733.2,7845.3,0.3484,PASS,Lowering,1500,860.0,726.7,166.3,1753.0,34323.3,29174.8,1.2,1.1107,0.0601,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1500,2.5,GO,0.3934,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,387.7,1005.2,0.4,980.7,2373.9,1.3,3086.0,7845.3,0.3934,PASS,Lowering,1500,860.0,726.7,166.3,1753.0,34323.3,29174.8,1.5,0.9935,0.0601,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,1500,3.0,GO,0.4382,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,457.4,1206.2,0.4,980.7,2644.6,1.3,3438.0,7845.3,0.4382,PASS,Lowering,1500,860.0,726.7,166.3,1753.0,34323.3,29174.8,1.8,0.9069,0.0601,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1500,1.0,GO,0.5252,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,363.4,844.4,0.6,1961.3,3169.7,1.3,4120.6,7845.3,0.5252,PASS,Lowering,1500,1659.8,726.7,341.6,2728.1,34323.3,29174.8,0.6,1.5708,0.0935,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1500,1.5,GO,0.6205,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,516.4,1266.5,0.6,1961.3,3744.9,1.3,4868.4,7845.3,0.6205,PASS,Lowering,1500,1659.8,726.7,341.6,2728.1,34323.3,29174.8,0.9,1.2825,0.0935,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1500,2.0,GO,0.7153,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,666.3,1688.7,0.6,1961.3,4316.9,1.3,5612.0,7845.3,0.7153,PASS,Lowering,1500,1659.8,726.7,341.6,2728.1,34323.3,29174.8,1.2,1.1107,0.0935,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1500,2.5,GO,0.8098,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,814.1,2110.9,0.6,1961.3,4886.9,1.3,6353.0,7845.3,0.8098,PASS,Lowering,1500,1659.8,726.7,341.6,2728.1,34323.3,29174.8,1.5,0.9935,0.0935,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,1500,3.0,MARGINAL,0.904,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,960.5,2533.1,0.6,1961.3,5455.5,1.3,7092.2,7845.3,0.904,PASS,Lowering,1500,1659.8,726.7,341.6,2728.1,34323.3,29174.8,1.8,0.9069,0.0935,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,2000,1.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,77.9,180.9,0.2,490.3,749.3,1.3,974.1,7845.3,0.1242,PASS,Lowering,2000,445.1,968.9,80.9,1494.9,34323.3,29174.8,0.6,1.5708,0.0512,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,2000,1.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,110.7,271.4,0.2,490.3,872.6,1.3,1134.3,7845.3,0.1446,PASS,Lowering,2000,445.1,968.9,80.9,1494.9,34323.3,29174.8,0.9,1.2825,0.0512,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,2000,2.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,142.8,361.9,0.2,490.3,995.1,1.3,1293.7,7845.3,0.1649,PASS,Lowering,2000,445.1,968.9,80.9,1494.9,34323.3,29174.8,1.2,1.1107,0.0512,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,2000,2.5,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,174.4,452.3,0.2,490.3,1117.3,1.3,1452.5,7845.3,0.1851,PASS,Lowering,2000,445.1,968.9,80.9,1494.9,34323.3,29174.8,1.5,0.9935,0.0512,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-S,Mudmat-S-50te,50.0,2000,3.0,GO,0.2473,Landing,Lift-off,539.4,7845.3,40.0,1.1,0.0688,PASS,In-air,0.0,5.0,0.0,7.7,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,205.8,542.8,0.2,490.3,1239.1,1.3,1610.8,7845.3,0.2053,PASS,Lowering,2000,445.1,968.9,80.9,1494.9,34323.3,29174.8,1.8,0.9069,0.0512,PASS,Landing,445.1,36.0,12.36,50.0,0.2473,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,2000,1.0,GO,0.2579,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,173.0,402.1,0.4,980.7,1556.1,1.3,2023.0,7845.3,0.2579,PASS,Lowering,2000,860.0,968.9,166.3,1995.2,34323.3,29174.8,0.6,1.5708,0.0684,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,2000,1.5,GO,0.3032,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,245.9,603.1,0.4,980.7,1830.0,1.3,2379.1,7845.3,0.3032,PASS,Lowering,2000,860.0,968.9,166.3,1995.2,34323.3,29174.8,0.9,1.2825,0.0684,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,2000,2.0,GO,0.3484,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,317.3,804.1,0.4,980.7,2102.4,1.3,2733.2,7845.3,0.3484,PASS,Lowering,2000,860.0,968.9,166.3,1995.2,34323.3,29174.8,1.2,1.1107,0.0684,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,2000,2.5,GO,0.3934,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,2.5,6.32,0.133,1.242,1.375,387.7,1005.2,0.4,980.7,2373.9,1.3,3086.0,7845.3,0.3934,PASS,Lowering,2000,860.0,968.9,166.3,1995.2,34323.3,29174.8,1.5,0.9935,0.0684,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-M,Mudmat-M-100te,100.0,2000,3.0,GO,0.4382,Splash zone,Lift-off,1078.7,7845.3,40.0,1.1,0.1375,PASS,In-air,0.0,5.0,0.0,11.4,0.0,PASS,Splash zone,3.0,6.93,0.133,1.36,1.494,457.4,1206.2,0.4,980.7,2644.6,1.3,3438.0,7845.3,0.4382,PASS,Lowering,2000,860.0,968.9,166.3,1995.2,34323.3,29174.8,1.8,0.9069,0.0684,PASS,Landing,860.0,80.0,10.75,50.0,0.215,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,2000,1.0,GO,0.5252,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.0,4.0,0.133,0.785,0.919,363.4,844.4,0.6,1961.3,3169.7,1.3,4120.6,7845.3,0.5252,PASS,Lowering,2000,1659.8,968.9,341.6,2970.3,34323.3,29174.8,0.6,1.5708,0.1018,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,2000,1.5,GO,0.6205,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,1.5,4.9,0.133,0.962,1.095,516.4,1266.5,0.6,1961.3,3744.9,1.3,4868.4,7845.3,0.6205,PASS,Lowering,2000,1659.8,968.9,341.6,2970.3,34323.3,29174.8,0.9,1.2825,0.1018,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
CSV-002,Medium CSV,MUD-L,Mudmat-L-200te,200.0,2000,2.0,GO,0.7153,Splash zone,Lift-off,2157.5,7845.3,40.0,1.1,0.275,PASS,In-air,0.0,5.0,0.0,15.1,0.0,PASS,Splash zone,2.0,5.66,0.133,1.111,1.244,666.3,1688.7,0.6,1961.3,4316.9,1.3,5612.0,7845.3,0.7153,PASS,Lowering,2000,1659.8,968.9,341.6,2970.3,34323.3,29174.8,1.2,1.1107,0.1018,PASS,Landing,1659.8,168.0,9.88,50.0,0.1976,PASS
