scenario_id,time_s,x_m,y_m,heading_deg,yaw_rate_deg_s,rudder_command_deg,rudder_inflow_angle_deg,effective_rudder_angle_deg,rudder_local_speed_m_s,prop_rotation_factor,prop_rotation_factor_basis,diagnostic_transverse_force_N,diagnostic_normal_force_N,diagnostic_yaw_moment_kN_m
negative_rudder,109.0,140.18292644022918,-0.6081755613036792,-0.5663453019648791,-0.006203530490814096,-1.0,-0.6525941834030491,-0.34740581659695097,1.286183427523309,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-871.9103461052098,-871.9103461052098,117.9694698280349
negative_rudder,110.0,141.4689622273263,-0.6210271878722197,-0.572549737441292,-0.006204435476412842,-1.0,-0.6526893771400232,-0.34731062285997677,1.2861834518655009,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-871.6714671889192,-871.6714671889192,117.93714951066077
negative_rudder,111.0,142.75499661501414,-0.6340180956306253,-0.5787550302947061,-0.006205292853414055,-1.0,-0.6527795630146337,-0.34722043698536625,1.2861834749303975,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-871.4451549749714,-871.4451549749714,117.90652946811365
negative_rudder,112.0,144.04102958802198,-0.6471483026583997,-0.5849611354210714,-0.006206105126365374,-1.0,-0.6528650044760622,-0.34713499552393784,1.2861834967848584,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-871.2307483669151,-871.2307483669151,117.87752025404363
negative_rudder,113.0,145.32706113108316,-0.6604178260742282,-0.5911680100891289,-0.006206874668057474,-1.0,-0.6529459511141602,-0.3470540488858398,1.2861835174922596,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-871.0276210465952,-871.0276210465952,117.85003712760434
negative_rudder,114.0,146.61309122893485,-0.6738266820864373,-0.5973756138155843,-0.006207603726455431,-1.0,-0.6530226393885544,-0.3469773606114456,1.2861835371126744,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.8351796445716,-870.8351796445716,117.82399980591055
negative_rudder,115.0,147.89911986631802,-0.6873748860408,-0.6035839082468498,-0.006208294431265441,-1.0,-0.653095293319392,-0.346904706680608,1.2861835557030432,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.6528620067869,-870.6528620067869,117.79933222951827
negative_rudder,116.0,149.18514702797728,-0.7010624524658259,-0.6097928570470059,-0.006208948800156087,-1.0,-0.6531641251417507,-0.3468358748582493,1.286183573317336,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.4801355524176,-870.4801355524176,117.7759623402421
negative_rudder,117.0,150.47117269866078,-0.7148893951156686,-0.6160024257916582,-0.006209568744652312,-1.0,-0.6532293359256196,-0.3467706640743804,1.2861835900067056,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.316495718117,-870.316495718117,117.75382187066124
negative_rudder,118.0,151.75719686312013,-0.7288557270107764,-0.6222125818673775,-0.006210156075719341,-1.0,-0.6532911161632646,-0.34670888383673537,1.2861836058196343,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.1614644841,-870.1614644841,117.73284614469874
negative_rudder,119.0,153.0432195061103,-0.7429614604764038,-0.6284232943764304,-0.00621071250905283,-1.0,-0.6533496463256949,-0.34665035367430513,1.2861836208020716,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-870.014588977764,-870.014588977764,117.71297388869147
negative_rudder,120.0,154.32924061238944,-0.7572066071790975,-0.634634534046521,-0.006211239670090732,-1.0,-0.6534050973898538,-0.3465949026101462,1.2861836349975657,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.8754401507738,-869.8754401507738,117.6941470523997
negative_rudder,121.0,155.61526016671885,-0.7715911781612629,-0.6408462731452825,-0.006211739098761495,-1.0,-0.6534576313380759,-0.34654236866192417,1.2861836484473885,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.7436115257377,-869.7436115257377,117.67631063943233
negative_rudder,122.0,156.9012781538629,-0.7861151838739118,-0.647058485399265,-0.006212212253982461,-1.0,-0.6535074016312694,-0.34649259836873064,1.2861836611906539,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.6187180088176,-869.6187180088176,117.65941254659303
negative_rudder,123.0,158.18729455858886,-0.8007786342076877,-0.6532711459171866,-0.006212660517921637,-1.0,-0.6535545536572047,-0.34644544634279534,1.2861836732644292,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.5003947648049,-869.5003947648049,117.64340341167811
negative_rudder,124.0,159.47330936566686,-0.815581538522259,-0.659484231117222,-0.006213085200035249,-1.0,-0.6535992251552198,-0.3464007748447802,1.286183684703843,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.3882961513767,-869.3882961513767,117.62823646928129
negative_rudder,125.0,160.75932255986976,-0.8305239056741655,-0.6656977186581148,-0.0062134875408929,-1.0,-0.6536415466185841,-0.3463584533814159,1.2861836955421848,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.2820947094108,-869.2820947094108,117.61386741418329
negative_rudder,126.0,162.04533412597303,-0.8456057440432001,-0.6719115873739163,-0.006213868715801492,-1.0,-0.6536816416756926,-0.3463183583243074,1.286183705811001,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.1814802064289,-869.1814802064289,117.60025427192984
negative_rudder,127.0,163.33134404875477,-0.8608270615574032,-0.6781258172121548,-0.0062142298382385115,-1.0,-0.6537196274512093,-0.3462803725487908,1.2861837155401867,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-869.0861587303486,-869.0861587303486,117.58735727621618
negative_rudder,128.0,164.61735231299556,-0.8761878657167412,-0.6843403891752595,-0.006214571963104688,-1.0,-0.6537556149082087,-0.34624438509179134,1.2861837247580705,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.9958518309214,-868.9958518309214,117.57513875272367
negative_rudder,129.0,165.9033589034783,-0.8916881636155402,-0.690555285265065,-0.006214896089805553,-1.0,-0.6537897091723215,-0.34621029082767857,1.286183733491497,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.9102957063279,-868.9102957063279,117.56356300906617
negative_rudder,130.0,167.18936380498826,-0.9073279619637388,-0.6967704884302359,-0.006215203165170874,-1.0,-0.6538220098388243,-0.3461779901611756,1.2861837417659043,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.8292404325715,-868.8292404325715,117.55259623052693
negative_rudder,131.0,168.4753670023129,-0.9231072671070238,-0.7029859825164565,-0.006215494086220516,-1.0,-0.6538526112635775,-0.3461473887364224,1.2861837496053967,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.752449233405,-868.752449233405,117.5422063812797
negative_rudder,132.0,169.76136848024186,-0.9390260850459058,-0.7092017522192413,-0.006215769702784791,-1.0,-0.6538816028386548,-0.3461183971613452,1.2861837570328156,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.6796977886694,-868.6796977886694,117.53236311080698
negative_rudder,133.0,171.0473682235668,-0.955084421453791,-0.7154177830392282,-0.006216030819986962,-1.0,-0.6539090692534748,-0.34609093074652525,1.2861837640698037,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.610773579014,-868.610773579014,117.5230376652406
negative_rudder,134.0,172.33336621708142,-0.9712822816941038,-0.7216340612398234,-0.006216278200595152,-1.0,-0.6539350907421935,-0.34606490925780653,1.28618377073687,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.545475265095,-868.545475265095,117.51420280336735
negative_rudder,135.0,173.61936244558134,-0.9876196708365069,-0.727850573807074,-0.006216512567250523,-1.0,-0.6539597433180838,-0.34604025668191624,1.2861837770534463,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.4836120994241,-868.4836120994241,117.50583271705209
negative_rudder,136.0,174.90535689386402,-1.004096593672269,-0.7340673084116522,-0.006216734604578231,-1.0,-0.6539830989955832,-0.34601690100441684,1.2861837830379461,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.4250033691677,-868.4250033691677,117.4979029558484
negative_rudder,137.0,176.1913495467287,-1.0207130547288241,-0.7402842533728395,-0.006216944961187345,-1.0,-0.6540052260006617,-0.3459947739993383,1.2861837887078167,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.3694778682502,-868.3694778682502,117.49039035557426
negative_rudder,138.0,177.47734038897636,-1.0374690582835644,-0.7465013976244051,-0.00621714425156554,-1.0,-0.6540261889701217,-0.34597381102987834,1.286183794079589,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.3168733972341,-868.3168733972341,117.48327297064577
negative_rudder,139.0,178.76332940540965,-1.054364608376908,-0.7527187306822792,-0.006217333057874127,-1.0,-0.654046049140414,-0.345953950859586,1.2861837991689276,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.2670362895068,-868.2670362895068,117.47653000997028
negative_rudder,140.0,180.04931658083277,-1.071399708824679,-0.7589362426139279,-0.006217511931648644,-1.0,-0.6540648645265201,-0.34593513547347987,1.2861838039906737,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.2198209623949,-868.2198209623949,117.47014177621205
negative_rudder,141.0,181.3353019000515,-1.088574363229836,-0.7651539240093379,-0.006217681395409989,-1.0,-0.6540826900914252,-0.34591730990857483,1.2861838085588901,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.1750894918919,-868.1750894918919,117.46408960825298
negative_rudder,142.0,182.62128534787303,-1.105888574993584,-0.7713717659535286,-0.006217841944190795,-1.0,-0.6540995779066735,-0.34590042209332655,1.2861838128869014,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.1327112097601,-868.1327112097601,117.45835582668056
negative_rudder,143.0,183.90726690910606,-1.1233423473259025,-0.7775897600005103,-0.006217994046981506,-1.0,-0.6541155773044798,-0.3458844226955203,1.2861838169873319,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.0925623218243,-868.0925623218243,117.45292368214284
negative_rudder,144.0,185.19324656856062,-1.1409356832555173,-0.7838078981486106,-0.006218138148100376,-1.0,-0.6541307350218369,-0.34586926497816306,1.2861838208721437,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.0545255463489,-868.0545255463489,117.44777730642102
negative_rudder,145.0,186.47922431104806,-1.1586685856393504,-0.7900261728171021,-0.006218274668491405,-1.0,-0.654145095337043,-0.345854904662957,1.2861838245526702,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-868.0184897714398,-868.0184897714398,117.44290166607583
negative_rudder,146.0,187.76520012138096,-1.1765410571714714,-0.796244576824056,-0.006218404006953983,-1.0,-0.6541587001990461,-0.3458412998009539,1.2861838280396496,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.9843497304639,-867.9843497304639,117.43828251853178
negative_rudder,147.0,189.05117398437315,-1.194553100391578,-0.8024631033653639,-0.006218526541307859,-1.0,-0.6541715893499845,-0.34582841065001546,1.2861838313432565,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.9520056945516,-867.9520056945516,117.43390637047284
negative_rudder,148.0,190.33714588483963,-1.2127047176930306,-0.8086817459948608,-0.006218642629496812,-1.0,-0.6541838004412808,-0.3458161995587193,1.2861838344731307,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.9213631812685,-867.9213631812685,117.42976043842565
negative_rudder,149.0,191.6231158075965,-1.2309959113304647,-0.814900498605495,-0.00621875261063427,-1.0,-0.6541953691436276,-0.34580463085637236,1.2861838374384054,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.8923326786168,-867.8923326786168,117.42583261141687
negative_rudder,150.0,192.90908373746097,-1.2494266834270018,-0.821119355411489,-0.006218856805993914,-1.0,-0.6542063292511888,-0.3457936707488112,1.2861838402477341,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.8648293835578,-867.8648293835578,117.42211141559538
negative_rudder,151.0,194.19504965925128,-1.2679970359810815,-0.8273383109314371,-0.006218955519948181,-1.0,-0.6542167127803177,-0.3457832872196823,1.286183842909316,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.8387729542848,-867.8387729542848,117.41858598071474
negative_rudder,152.0,195.48101355778667,-1.2867069708729344,-0.8335573599722945,-0.006219049040857382,-1.0,-0.6542265500630823,-0.3457734499369178,1.286183845430919,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.8140872755325,-867.8140872755325,117.41524600837955
negative_rudder,153.0,196.76697541788732,-1.3055564898707142,-0.8397764976142066,-0.006219137641912057,-1.0,-0.654235869835871,-0.345764130164129,1.286183847819903,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.7907002362319,-867.7907002362319,117.41208174196218
negative_rudder,154.0,198.05293522437438,-1.3245455946363072,-0.8459957191961377,-0.006219221581931007,-1.0,-0.6542446993233364,-0.34575530067666366,1.2861838500832412,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.7685435188594,-867.7685435188594,117.40908393810169
negative_rudder,155.0,199.33889296206982,-1.3436742867308362,-0.8522150203022549,-0.006219301106117352,-1.0,-0.654253064317923,-0.3457469356820771,1.28618385222754,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.7475523998725,-867.7475523998725,117.40624383970275
negative_rudder,156.0,200.62484861579648,-1.3629425676198752,-0.8584343967490298,-0.006219376446774807,-1.0,-0.6542609892552117,-0.34573901074478836,1.2861838542590591,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.7276655606394,-867.7276655606394,117.40355315035453
negative_rudder,157.0,201.91080217037805,-1.3823504386783887,-0.8646538445730161,-0.006219447823986287,-1.0,-0.6542684972853003,-0.34573150271469966,1.2861838561837287,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.7088249083176,-867.7088249083176,117.40100401009539
negative_rudder,158.0,203.19675361063898,-1.4018979011954125,-0.8708733600192728,-0.006219515446256802,-1.0,-0.6542756103404294,-0.34572438965957064,1.2861838580071676,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6909754061546,-867.6909754061546,117.39858897245274
negative_rudder,159.0,204.48270292140447,-1.4215849563784875,-0.8770929395303954,-0.006219579511122537,-1.0,-0.6542823491990493,-0.34571765080095074,1.286183859734699,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6740649127156,-867.6740649127156,117.39630098269043
negative_rudder,160.0,205.76865008750045,-1.4414116053578605,-0.8833125797361232,-0.006219640205727893,-1.0,-0.6542887335465184,-0.34571126645348166,1.2861838613713668,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6580440295711,-867.6580440295711,117.39413335720097
negative_rudder,161.0,207.05459509375353,-1.4613778491904637,-0.8895322774434954,-0.006219697707372162,-1.0,-0.6542947820326068,-0.34570521796739323,1.286183862921949,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6428659569942,-867.6428659569942,117.39207976398133
negative_rudder,162.0,208.340537924991,-1.481483688863685,-0.8957520296275229,-0.006219752184027451,-1.0,-0.6543005123259763,-0.34569948767402364,1.2861838643909729,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6284863572506,-867.6284863572506,117.39013420413602
negative_rudder,163.0,209.6264785660408,-1.5017291252989406,-0.9019718334223521,-0.006219803794829359,-1.0,-0.654305941165793,-0.345694058834207,1.2861838657827278,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6148632250827,-867.6148632250827,117.3882909943537
negative_rudder,164.0,210.91241700173146,-1.5221141593550582,-0.908191686112894,-0.006219852690541839,-1.0,-0.6543110844106255,-0.3456889155893745,1.2861838671012773,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.6019567650013,-867.6019567650013,117.3865447503047
negative_rudder,165.0,212.19835321689212,-1.5426387918314837,-0.9144115851268916,-0.0062198990139976,-1.0,-0.6543159570847704,-0.3456840429152296,1.2861838683504716,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5897292750399,-867.5897292750399,117.38489037091291
negative_rudder,166.0,213.48428719635245,-1.563303023471318,-0.9206315280274069,-0.006219942900515356,-1.0,-0.654320573422141,-0.34567942657785894,1.2861838695339578,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5781450366185,-867.5781450366185,117.3833230234545
negative_rudder,167.0,214.77021892494275,-1.584106854964196,-0.926851512505702,-0.006219984478295104,-1.0,-0.6543249469078471,-0.34567505309215285,1.2861838706551922,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5671702102051,-867.5671702102051,117.38183812944077
negative_rudder,168.0,216.05614838749375,-1.6050502869490102,-0.9330715363744947,-0.0062200238687926245,-1.0,-0.654329090317587,-0.345670909682413,1.2861838717174487,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5567727364631,-867.5567727364631,117.38043135124347
negative_rudder,169.0,217.34207556883672,-1.6261333200164965,-0.939291597561569,-0.006220061187074275,-1.0,-0.6543330157549679,-0.3456669842450321,1.2861838727238295,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5469222426024,-867.5469222426024,117.37909857942411
negative_rudder,170.0,218.62800045380342,-1.6473559547116787,-0.9455116941037222,-0.006220096542153117,-1.0,-0.6543367346868625,-0.34566326531313757,1.286183873677273,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5375899536524,-867.5375899536524,117.37783592072918
negative_rudder,171.0,219.91392302722605,-1.6687181915361886,-0.9517318241410295,-0.00622013003730736,-1.0,-0.6543402579769053,-0.34565974202309474,1.2861838745805636,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5287486084085,-867.5287486084085,117.37663968671768
negative_rudder,172.0,221.19984327393726,-1.6902200309504607,-0.9579519859114116,-0.006220161770382058,-1.0,-0.6543435959172278,-0.34565640408277226,1.2861838754363395,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5203723797972,-867.5203723797972,117.37550638298657
negative_rudder,173.0,222.48576117877013,-1.7118614733758137,-0.9641721777454865,-0.006220191834074928,-1.0,-0.6543467582585231,-0.34565324174147694,1.2861838762470994,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.5124367994275,-867.5124367994275,117.37443269896255
negative_rudder,174.0,223.77167672655816,-1.7336425191964215,-0.9703923980616938,-0.00622022031620714,-1.0,-0.6543497542385297,-0.3456502457614703,1.2861838770152114,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.504918686119,-867.504918686119,117.37341549823192
negative_rudder,175.0,225.05758990213522,-1.755563168761181,-0.9766126453616736,-0.006220247299979854,-1.0,-0.6543525926090161,-0.3456474073909838,1.2861838777429186,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4977960781831,-867.4977960781831,117.37245180937818
negative_rudder,176.0,226.34350069033556,-1.7776234223854812,-0.9828329182258909,-0.0062202728642172704,-1.0,-0.6543552816613469,-0.3456447183386531,1.2861838784323463,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4910481692687,-867.4910481692687,117.37153881730207
negative_rudder,177.0,227.6294090759938,-1.7998232803528793,-0.9890532153094879,-0.006220297083596879,-1.0,-0.6543578292507022,-0.3456421707492978,1.2861838790855076,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4846552475855,-867.4846552475855,117.37067385499833
negative_rudder,178.0,228.91531504394496,-1.8221627429166887,-0.9952735353383555,-0.0062203200288676146,-1.0,-0.654360242819025,-0.345639757180975,1.2861838797043106,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4785986383212,-867.4785986383212,117.36985439576486
negative_rudder,179.0,230.20121857902427,-1.8446418103014839,-1.001493877105412,-0.006220341767056523,-1.0,-0.6543625294167602,-0.3456374705832398,1.2861838802905623,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.472860649088,-867.472860649088,117.36907804582162
negative_rudder,180.0,231.4871196660674,-1.8672604827045254,-1.0077142394670766,-0.006220362361664555,-1.0,-0.6543646957234492,-0.34563530427655076,1.286183880845975,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4674245182441,-867.4674245182441,117.36834253731844
negative_rudder,181.0,232.77301828991028,-1.8900187602971101,-1.0139346213399287,-0.006220381872852071,-1.0,-0.6543667480672436,-0.3456332519327564,1.2861838813721707,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4622743659247,-867.4622743659247,117.36764572170962
negative_rudder,182.0,234.05891443538914,-1.912916643225851,-1.0201550216975432,-0.006220400357614572,-1.0,-0.6543686924433892,-0.34563130755661076,1.2861838818706863,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4573951476581,-867.4573951476581,117.36698556347814
negative_rudder,183.0,235.34480808734048,-1.935954131613889,-1.0263754395674924,-0.0062204178699491975,-1.0,-0.6543705345317403,-0.3456294654682597,1.286183882342978,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4527726104179,-867.4527726104179,117.36636013418955
negative_rudder,184.0,236.6306992306011,-1.9591312255620408,-1.0325958740285048,-0.006220434461012461,-1.0,-0.6543722797133509,-0.3456277202866491,1.286183882790425,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4483932509853,-867.4483932509853,117.36576760685833
negative_rudder,185.0,237.91658785000806,-1.982447925149887,-1.0388163242077746,-0.006220450179269683,-1.0,-0.6543739330861938,-0.3456260669138062,1.2861838832143344,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.444244276506,-867.444244276506,117.36520625061127
negative_rudder,186.0,239.20247393039864,-2.005904230436803,-1.0450367892784114,-0.006220465070636571,-1.0,-0.6543754994800532,-0.3456245005199468,1.286183883615944,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4403135671188,-867.4403135671188,117.36467442563118
negative_rudder,187.0,240.48835745661043,-2.0295001414629352,-1.0512572684570247,-0.006220479178613343,-1.0,-0.6543769834706321,-0.34562301652936794,1.286183883996427,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4365896405528,-867.4365896405528,117.3641705783668
negative_rudder,188.0,241.77423841348119,-2.053235658250126,-1.0574777610014363,-0.006220492544411803,-1.0,-0.6543783893929201,-0.34562161060707985,1.286183884356895,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4330616185847,-867.4330616185847,117.36369323699451
negative_rudder,189.0,243.06011678584892,-2.0771107808027893,-1.0636982662085122,-0.006220505207075723,-1.0,-0.6543797213538557,-0.3456202786461443,1.2861838846984004,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.429719195262,-867.429719195262,117.36324100711897
negative_rudder,190.0,244.34599255855187,-2.101125509108743,-1.069918783412107,-0.006220517203594902,-1.0,-0.6543809832443238,-0.34561901675567624,1.2861838850219407,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.426552606796,-867.426552606796,117.3628125676995
negative_rudder,191.0,245.63186571642845,-2.1252798431399933,-1.0761393119811202,-0.006220528569013216,-1.0,-0.6543821787505215,-0.3456178212494785,1.2861838853284613,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4235526030433,-867.4235526030433,117.36240666719176
negative_rudder,192.0,246.91773624431733,-2.149573782853481,-1.0823598513176513,-0.006220539336530988,-1.0,-0.654383311364726,-0.34561668863527395,1.2861838856188572,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4207104204824,-867.4207104204824,117.36202211989128
negative_rudder,193.0,248.2036041270573,-2.174007328191787,-1.0885804008552533,-0.006220549537601968,-1.0,-0.6543843843954965,-0.3456156156045035,1.2861838858939767,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4180177566141,-867.4180177566141,117.36165780246989
negative_rudder,194.0,249.48946934948742,-2.1985804790838026,-1.0948009600572786,-0.006220559202025224,-1.0,-0.6543854009773385,-0.3456145990226615,1.2861838861546235,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4154667457085,-867.4154667457085,117.36131265069437
negative_rudder,195.0,250.77533189644686,-2.2232932354453605,-1.1010215284153106,-0.006220568358032183,-1.0,-0.654386364079861,-0.3456136359201391,1.2861838864015587,1.0,Cr=1.0 neutral time-trace diagnostic value: non-rotating propeller or no workbook propeller-rotation correction applied,-867.4130499358288,-867.4130499358288,117.36098565631764
